id,OCCUPANCY_DATE,ORGANIZATION_ID,ORGANIZATION_NAME,SHELTER_ID,SHELTER_GROUP,LOCATION_ID,LOCATION_NAME,LOCATION_ADDRESS,LOCATION_POSTAL_CODE,LOCATION_CITY,LOCATION_PROVINCE,PROGRAM_ID,PROGRAM_NAME
1031,2023-07-24,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1020,2023-07-25,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1006,2023-07-26,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1079,2023-07-27,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1001,2023-07-28,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1055,2023-07-29,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1076,2023-07-30,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1095,2023-07-31,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1053,2023-08-01,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1086,2023-08-02,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1053,2023-08-03,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1074,2023-08-04,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1001,2023-08-05,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1041,2023-08-06,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1041,2023-08-07,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1038,2023-08-08,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1054,2023-08-09,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1076,2023-08-10,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1088,2023-08-11,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1059,2023-08-12,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1070,2023-08-13,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1057,2023-08-14,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1079,2023-08-15,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1010,2023-08-16,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1067,2023-08-17,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1007,2023-08-18,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1060,2023-08-19,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1096,2023-08-20,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1097,2023-08-21,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1085,2023-08-22,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1077,2023-08-23,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1017,2023-08-24,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1027,2023-08-25,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1095,2023-08-26,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1076,2023-08-27,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1093,2023-08-28,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1062,2023-08-29,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1009,2023-08-30,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1095,2023-08-31,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1036,2023-09-01,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1013,2023-09-02,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1085,2023-09-03,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1046,2023-09-04,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1043,2023-09-05,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1080,2023-09-06,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1037,2023-09-07,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1065,2023-09-08,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1012,2023-09-09,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1074,2023-09-10,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1035,2023-09-11,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1021,2023-09-12,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1096,2023-09-13,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1035,2023-09-14,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1025,2023-09-15,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1073,2023-09-16,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1012,2023-09-17,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1004,2023-09-18,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1011,2023-09-19,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1050,2023-09-20,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1012,2023-09-21,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1017,2023-09-22,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1069,2023-09-23,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1066,2023-09-24,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1013,2023-09-25,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1043,2023-09-26,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1064,2023-09-27,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1098,2023-09-28,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1014,2023-09-29,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1049,2023-09-30,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1099,2023-10-01,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1046,2023-10-02,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1040,2023-10-03,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1053,2023-10-04,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1002,2023-10-05,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1042,2023-10-06,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1067,2023-10-07,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1092,2023-10-08,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1068,2023-10-09,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1088,2023-10-10,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1096,2023-10-11,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1046,2023-10-12,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1044,2023-10-13,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1080,2023-10-14,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1069,2023-10-15,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1066,2023-10-16,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1014,2023-10-17,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1010,2023-10-18,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1073,2023-10-19,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1082,2023-10-20,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1026,2023-10-21,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1029,2023-10-22,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1072,2023-10-23,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1097,2023-10-24,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1039,2023-10-25,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1081,2023-10-26,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1043,2023-10-27,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1063,2023-10-28,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1041,2023-10-29,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1026,2023-10-30,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1011,2023-10-31,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1004,2023-11-01,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1084,2023-11-02,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1050,2023-11-03,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1054,2023-11-04,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1038,2023-11-05,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1089,2023-11-06,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1040,2023-11-07,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1018,2023-11-08,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1081,2023-11-09,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1063,2023-11-10,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1077,2023-11-11,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1009,2023-11-12,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1082,2023-11-13,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1049,2023-11-14,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1080,2023-11-15,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1100,2023-11-16,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1080,2023-11-17,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1063,2023-11-18,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1083,2023-11-19,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1003,2023-11-20,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1001,2023-11-21,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1067,2023-11-22,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1079,2023-11-23,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1072,2023-11-24,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1079,2023-11-25,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1038,2023-11-26,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1081,2023-11-27,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1005,2023-11-28,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1000,2023-11-29,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1069,2023-11-30,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1019,2023-12-01,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1019,2023-12-02,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1086,2023-12-03,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1069,2023-12-04,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1038,2023-12-05,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1075,2023-12-06,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1076,2023-12-07,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1099,2023-12-08,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1057,2023-12-09,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1077,2023-12-10,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1088,2023-12-11,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1040,2023-12-12,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1031,2023-12-13,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1051,2023-12-14,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1024,2023-12-15,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1019,2023-12-16,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1044,2023-12-17,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1075,2023-12-18,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1095,2023-12-19,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1019,2023-12-20,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1095,2023-12-21,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1093,2023-12-22,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1039,2023-12-23,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1098,2023-12-24,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1049,2023-12-25,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1097,2023-12-26,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1058,2023-12-27,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1063,2023-12-28,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1050,2023-12-29,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1040,2023-12-30,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1060,2023-12-31,1080,Org 1,2709,Shelter Group B,5063,Location 3,456 Avenue,M5B 3F1,North York,Ontario,4037,Program A
1090,2023-01-01,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1080,2023-01-02,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1040,2023-01-03,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1070,2023-01-04,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1093,2023-01-05,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1017,2023-01-06,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1071,2023-01-07,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1060,2023-01-08,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1035,2023-01-09,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1061,2023-01-10,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1057,2023-01-11,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1085,2023-01-12,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1079,2023-01-13,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1083,2023-01-14,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1023,2023-01-15,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1031,2023-01-16,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1085,2023-01-17,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1067,2023-01-18,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1034,2023-01-19,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1059,2023-01-20,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1027,2023-01-21,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1041,2023-01-22,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1025,2023-01-23,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1035,2023-01-24,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1071,2023-01-25,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1077,2023-01-26,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1055,2023-01-27,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1091,2023-01-28,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1074,2023-01-29,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1100,2023-01-30,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1034,2023-01-31,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1049,2023-02-01,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1026,2023-02-02,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1013,2023-02-03,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1031,2023-02-04,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1041,2023-02-05,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1058,2023-02-06,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1085,2023-02-07,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1075,2023-02-08,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1095,2023-02-09,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1098,2023-02-10,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1083,2023-02-11,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1043,2023-02-12,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
1046,2023-02-13,1075,Org 2,2742,Shelter Group B,5068,Location 2,456 Avenue,M1Y 1A3,Markham,Ontario,4040,Program C
